region,day,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Normandie,2009/04/15,14.0,21.0,91.0,7.375,824.0
Normandie,2009/04/16,9.0,14.0,89.0,10.0,828.0
Normandie,2009/04/17,11.0,14.0,82.0,9.875,831.0
Normandie,2009/04/18,9.0,13.0,95.0,9.164969099354433,835.0
Normandie,2009/04/19,10.0,24.0,89.0,9.0,838.0
Normandie,2009/04/20,12.0,19.0,86.0,7.0,841.0
Normandie,2009/04/21,13.0,19.0,76.0,10.0,845.0
Normandie,2009/04/22,13.0,13.0,81.0,9.0,847.0
Normandie,2009/04/23,13.0,13.0,73.0,10.0,851.0
Normandie,2009/04/24,13.0,22.0,63.0,10.0,854.0
Normandie,2009/04/25,11.0,19.0,70.0,9.625,858.0
Normandie,2009/04/26,11.0,16.0,68.0,9.875,861.0
Normandie,2009/04/27,9.0,32.0,94.0,7.5,865.0
Normandie,2009/04/28,7.0,14.0,93.0,9.75,867.0
Normandie,2009/04/29,11.0,13.0,76.0,10.0,871.0
Normandie,2009/04/30,12.0,16.0,94.0,7.25,874.0
Normandie,2009/05/01,12.0,19.0,90.0,7.0,878.0
Normandie,2009/05/02,12.0,12.0,91.0,9.0,880.0
Normandie,2009/05/03,10.0,18.0,95.0,8.875,884.0
Normandie,2009/05/04,12.0,18.0,62.0,10.0,887.0
Normandie,2009/05/05,11.0,24.0,92.0,10.0,890.0
Normandie,2009/05/06,11.0,22.0,89.0,10.0,893.0
Normandie,2009/05/07,14.0,10.0,77.0,8.0,896.0
Normandie,2009/05/08,5.0,27.0,72.0,10.0,899.0
Normandie,2009/05/09,11.0,15.0,74.0,10.0,902.0
Normandie,2009/05/10,15.0,17.0,77.0,9.75,905.0
Normandie,2009/05/11,12.0,33.0,86.0,9.375,908.0
Normandie,2009/05/12,10.0,27.0,94.0,6.875,911.0
Normandie,2009/05/13,15.0,6.0,82.0,7.75,913.0
Normandie,2009/05/14,13.0,10.0,95.0,6.625,916.0
Normandie,2009/05/15,9.0,31.0,93.0,8.75,919.0
Normandie,2009/05/16,8.0,24.0,77.0,10.0,922.0
Normandie,2009/05/17,10.0,30.0,91.0,9.375,924.0
Normandie,2009/05/18,13.0,26.0,76.0,10.0,927.0
Normandie,2009/05/19,14.0,19.0,81.0,10.0,929.0
Normandie,2009/05/20,15.0,6.0,71.0,10.0,932.0
Normandie,2009/05/21,14.0,14.0,79.0,10.0,935.0
Normandie,2009/05/22,13.0,10.0,71.0,10.0,937.0
Normandie,2009/05/23,15.0,18.0,87.0,8.75,939.0
Normandie,2009/05/24,16.0,14.0,88.0,8.875,941.0
Normandie,2009/05/25,18.0,15.0,95.0,7.5,944.0
Normandie,2009/05/26,11.0,33.0,95.0,9.5,946.0
Normandie,2009/05/27,10.0,24.0,94.0,8.375,948.0
Normandie,2009/05/28,13.0,15.0,94.0,10.0,950.0
Normandie,2009/05/29,17.0,23.0,78.0,10.0,952.0
Normandie,2009/05/30,16.0,26.0,59.0,10.0,953.0
Normandie,2009/05/31,16.0,25.0,74.0,10.0,955.0
Normandie,2009/06/01,18.0,23.0,74.0,9.0,957.0
Normandie,2009/06/02,16.0,22.0,67.0,10.0,959.0
Normandie,2009/06/03,17.0,16.0,66.0,10.0,960.0
Normandie,2009/06/04,14.0,18.0,63.0,10.0,962.0
Normandie,2009/06/05,14.0,14.0,59.0,10.0,963.0
Normandie,2009/06/06,12.0,14.0,86.0,8.25,965.0
Normandie,2009/06/07,12.0,26.0,86.0,9.875,966.0
Normandie,2009/06/08,10.0,16.0,95.0,8.75,967.0
Normandie,2009/06/09,14.0,18.0,94.0,7.875,968.0
Normandie,2009/06/10,12.0,16.0,95.0,8.5,969.0
Normandie,2009/06/11,15.0,20.0,71.0,10.0,970.0
Normandie,2009/06/12,13.0,10.0,91.0,10.0,971.0
Normandie,2009/06/13,19.0,8.0,81.0,7.875,972.0
Normandie,2009/06/14,16.0,12.0,93.0,7.75,972.0
Normandie,2009/06/15,14.0,12.0,90.0,9.375,973.0
Normandie,2009/06/16,16.0,7.0,76.0,10.0,973.0
Normandie,2009/06/17,18.0,15.0,70.0,10.0,973.0
Normandie,2009/06/18,16.0,17.0,73.0,10.0,974.0
Normandie,2009/06/19,15.0,23.0,69.0,10.0,974.0
Normandie,2009/06/20,15.0,19.0,74.0,10.0,974.0
Normandie,2009/06/21,16.0,17.0,73.0,10.0,975.0
Normandie,2009/06/22,16.0,17.0,84.0,9.0,975.0
Normandie,2009/06/23,16.0,21.0,65.0,10.0,974.0
Normandie,2009/06/24,18.0,27.0,74.0,10.0,974.0
Normandie,2009/06/25,17.0,14.0,84.0,8.375,974.0
Normandie,2009/06/26,17.0,13.0,83.0,8.875,973.0
Normandie,2009/06/27,18.0,9.0,81.0,8.875,973.0
Normandie,2009/06/28,20.0,10.0,81.0,10.0,972.0
Normandie,2009/06/29,22.0,11.0,72.0,9.75,972.0
Normandie,2009/06/30,21.0,17.0,75.0,10.0,970.0
Normandie,2009/07/01,23.0,17.0,70.0,10.0,969.0
Normandie,2009/07/02,22.0,9.0,85.0,8.625,969.0
Normandie,2009/07/03,17.0,16.0,86.0,10.0,967.0
Normandie,2009/07/04,20.0,11.0,80.0,10.0,966.0
Normandie,2009/07/05,18.0,13.0,80.0,10.0,966.0
Normandie,2009/07/06,16.0,23.0,78.0,10.0,964.0
Normandie,2009/07/07,16.0,30.0,89.0,9.875,963.0
Normandie,2009/07/08,16.0,25.0,87.0,10.0,961.0
Normandie,2009/07/09,16.0,16.0,67.0,10.0,959.0
Normandie,2009/07/10,16.0,16.0,63.0,10.0,958.0
Normandie,2009/07/11,15.0,13.0,83.0,9.625,956.0
Normandie,2009/07/12,17.0,16.0,93.0,9.0,954.0
Normandie,2009/07/13,18.0,12.0,69.0,9.875,952.0
Normandie,2009/07/14,16.0,22.0,90.0,9.875,951.0
Normandie,2009/07/15,19.0,25.0,67.0,10.0,949.0
Normandie,2009/07/16,19.0,10.0,68.0,9.5,947.0
Normandie,2009/07/17,13.0,17.20702084312804,91.0,9.875,945.0
Normandie,2009/07/18,15.0,30.0,85.0,9.0,943.0
Normandie,2009/07/19,16.0,26.0,76.0,9.375,941.0
Normandie,2009/07/20,15.0,16.0,91.0,10.0,938.0
Normandie,2009/07/21,17.0,17.0,92.0,8.75,936.0
Normandie,2009/07/22,16.0,19.0,92.0,8.5,933.0
Normandie,2009/07/23,17.0,18.0,83.0,7.75,931.0
Normandie,2009/07/24,16.0,23.0,88.0,10.0,929.0
Normandie,2009/07/25,17.0,17.0,77.0,10.0,926.0
Normandie,2009/07/26,18.0,17.0,65.0,10.0,923.0
Normandie,2009/07/27,14.0,19.0,93.0,10.0,921.0
Normandie,2009/07/28,17.0,13.0,66.0,10.0,918.0
Normandie,2009/07/29,18.0,18.0,70.0,9.875,915.0
Normandie,2009/07/30,17.0,27.0,68.0,10.0,913.0
Normandie,2009/07/31,18.0,10.0,64.0,10.0,909.0
Normandie,2009/08/01,15.0,20.0,94.0,9.625,907.0
Normandie,2009/08/02,16.0,15.0,72.0,10.0,904.0
Normandie,2009/08/03,17.0,12.0,72.0,10.0,901.0
Normandie,2009/08/04,20.0,20.0,70.0,10.0,898.0
Normandie,2009/08/05,21.0,12.0,70.0,10.0,896.0
Normandie,2009/08/06,20.0,20.0,83.0,9.125,892.0
Normandie,2009/08/07,16.0,18.0,91.0,8.375,889.0
Normandie,2009/08/08,18.0,15.0,76.0,10.0,886.0
Normandie,2009/08/09,18.0,13.0,82.0,10.0,883.0
Normandie,2009/08/10,18.0,15.0,83.0,9.0,880.0
Normandie,2009/08/11,18.0,12.0,85.0,10.0,877.0
Normandie,2009/08/12,19.0,17.0,78.0,10.0,874.0
Normandie,2009/08/13,17.0,14.0,89.0,9.0,870.0
Normandie,2009/08/14,19.0,5.0,77.0,7.0,867.0
Normandie,2009/08/15,21.0,14.0,70.0,10.0,864.0
Normandie,2009/08/16,19.0,12.0,78.0,8.0,861.0
Normandie,2009/08/17,18.0,15.0,72.0,10.0,858.0
Normandie,2009/08/18,18.0,7.0,68.0,10.0,854.0
Normandie,2009/08/19,22.0,9.0,70.0,10.0,851.0
Normandie,2009/08/20,20.0,20.0,79.0,9.875,847.0
Normandie,2009/08/21,16.0,19.0,73.0,10.0,844.0
Normandie,2009/08/22,18.0,10.0,61.0,10.0,841.0
Normandie,2009/08/23,21.0,13.0,60.0,10.0,837.0
Normandie,2009/08/24,16.0,10.0,90.0,9.625,834.0
Normandie,2009/08/25,17.0,17.0,70.0,10.0,830.0
Normandie,2009/08/26,19.0,24.0,63.0,10.0,827.0
Normandie,2009/08/27,18.0,14.0,86.0,9.0,825.0
Normandie,2009/08/28,16.0,32.0,66.0,9.875,821.0
Normandie,2009/08/29,17.0,19.0,65.0,10.0,818.0
Normandie,2009/08/30,15.0,17.0,66.0,10.0,813.0
Normandie,2009/08/31,20.0,17.0,56.0,10.0,810.0
Normandie,2009/09/01,17.0,22.0,75.0,9.875,806.0
Normandie,2009/09/02,17.0,22.0,71.0,9.0,803.0
Normandie,2009/09/03,14.0,37.0,79.0,10.0,800.0
Normandie,2009/09/04,13.0,17.20702084312804,86.0,10.0,796.0
Normandie,2009/09/05,14.0,22.0,76.0,10.0,793.0
Normandie,2009/09/06,15.0,10.0,70.0,10.0,789.0
Normandie,2009/09/07,18.0,7.0,65.0,10.0,786.0
Normandie,2009/09/08,20.0,12.0,57.0,10.0,782.0
Normandie,2009/09/09,18.0,28.0,82.0,10.0,779.0
Normandie,2009/09/10,17.0,31.0,76.0,10.0,775.0
Normandie,2009/09/11,16.0,29.0,66.0,10.0,771.0
Normandie,2009/09/12,16.0,30.0,67.0,10.0,768.0
Normandie,2009/09/13,16.0,28.0,78.0,10.0,764.0
Normandie,2009/09/14,15.0,24.0,82.0,9.125,761.0
Normandie,2009/09/15,15.0,23.0,76.0,9.875,757.0
Normandie,2009/09/16,16.0,34.0,82.0,9.0,753.0
Normandie,2009/09/17,16.0,32.0,73.0,10.0,749.0
Normandie,2009/09/18,17.0,22.0,77.0,10.0,746.0
Normandie,2009/09/19,17.0,8.0,90.0,7.75,743.0
Normandie,2009/09/20,16.0,14.0,92.0,7.875,739.0
Normandie,2009/09/21,17.0,12.0,83.0,7.0,736.0
Normandie,2009/09/22,16.0,13.0,67.0,10.0,731.0
Normandie,2009/09/23,16.0,11.0,77.0,9.0,728.0
Normandie,2009/09/24,16.0,13.0,88.0,7.0,724.0
Normandie,2009/09/25,16.0,15.0,72.0,10.0,721.0
Normandie,2009/09/26,15.0,14.0,76.0,10.0,717.0
Normandie,2009/09/27,16.0,15.0,76.0,10.0,714.0
Normandie,2009/09/28,17.0,13.0,77.0,10.0,709.0
Normandie,2009/09/29,16.0,10.0,83.0,8.0,706.0
Normandie,2009/09/30,16.0,10.0,80.0,8.0,702.0
Normandie,2009/10/01,16.0,14.0,80.0,10.0,699.0
Normandie,2009/10/02,14.0,17.0,68.0,10.0,695.0
Normandie,2009/10/03,12.0,32.0,75.0,10.0,692.0
Normandie,2009/10/04,15.0,20.0,78.0,9.0,688.0
Normandie,2009/10/05,13.0,23.0,95.0,8.75,685.0
Normandie,2009/10/06,19.0,27.0,89.0,8.625,680.0
Normandie,2009/10/07,17.0,11.0,93.0,8.875,677.0
Normandie,2009/10/08,16.0,20.0,94.0,7.875,673.0
Normandie,2009/10/09,15.0,14.0,91.0,8.875,670.0
Normandie,2009/10/10,16.0,22.0,80.0,9.0,666.0
Normandie,2009/10/11,15.0,33.0,81.0,10.0,663.0
Normandie,2009/10/12,13.0,22.0,73.0,10.0,659.0
Normandie,2009/10/13,13.0,10.0,75.0,10.0,656.0
Normandie,2009/10/14,12.0,18.0,83.0,10.0,652.0
Normandie,2009/10/15,9.0,16.0,58.0,10.0,648.0
Normandie,2009/10/16,13.0,23.0,85.0,10.0,645.0
Normandie,2009/10/17,11.0,26.0,74.0,10.0,641.0
Normandie,2009/10/18,11.0,6.0,74.0,10.0,638.0
Normandie,2009/10/19,9.0,28.0,62.0,10.0,635.0
Normandie,2009/10/20,11.0,29.0,78.0,9.625,632.0
Normandie,2009/10/21,12.0,21.0,88.0,10.0,628.0
Normandie,2009/10/22,10.0,26.0,80.0,9.75,624.0
Normandie,2009/10/23,12.0,19.0,90.0,9.875,621.0
Normandie,2009/10/24,13.0,31.0,93.0,7.875,617.0
Normandie,2009/10/25,13.0,24.0,85.0,10.0,615.0
Normandie,2009/10/26,12.0,18.0,81.0,10.0,611.0
Normandie,2009/10/27,13.0,22.0,65.0,10.0,608.0
Normandie,2009/10/28,13.0,9.0,77.0,10.0,604.0
Normandie,2009/10/29,13.0,14.0,72.0,10.0,601.0
Normandie,2009/10/30,12.0,15.0,68.0,10.0,598.0
Normandie,2009/10/31,14.0,22.0,93.0,9.0,594.0
Normandie,2009/11/01,14.0,17.20702084312804,92.0,9.625,592.0
Normandie,2009/11/02,10.0,30.0,87.0,9.0,588.0
Normandie,2009/11/03,8.0,17.20702084312804,90.0,9.625,584.0
Normandie,2009/11/04,9.0,35.0,87.0,9.625,582.0
Normandie,2009/11/05,10.0,36.0,83.0,9.875,578.0
Normandie,2009/11/06,9.0,30.0,89.0,9.875,576.0
Normandie,2009/11/07,9.0,31.0,83.0,9.875,572.0
Normandie,2009/11/08,8.0,10.0,89.0,9.875,569.0
Normandie,2009/11/09,9.0,22.0,82.0,10.0,566.0
Normandie,2009/11/10,6.0,17.0,92.0,10.0,563.0
Normandie,2009/11/11,7.0,24.0,91.0,9.875,560.0
Normandie,2009/11/12,10.0,32.0,91.0,10.0,557.0
Normandie,2009/11/13,14.0,17.20702084312804,89.0,9.875,555.0
Normandie,2009/11/14,11.0,17.20702084312804,78.0,9.625,551.0
Normandie,2009/11/15,12.0,27.0,85.0,9.75,548.0
Normandie,2009/11/16,13.0,17.20702084312804,85.0,9.0,546.0
Normandie,2009/11/17,11.0,28.0,88.0,9.375,543.0
Normandie,2009/11/18,11.0,17.20702084312804,81.0,10.0,541.0
Normandie,2009/11/19,9.0,33.0,81.0,10.0,538.0
Normandie,2009/11/20,12.0,36.0,92.0,7.875,536.0
Normandie,2009/11/21,12.0,37.0,90.0,9.125,533.0
Normandie,2009/11/22,11.0,17.20702084312804,86.0,10.0,531.0
Normandie,2009/11/23,12.0,17.20702084312804,90.0,8.625,528.0
Normandie,2009/11/24,13.0,36.0,88.0,9.5,526.0
Normandie,2009/11/25,11.0,17.20702084312804,87.0,9.875,523.0
Normandie,2009/11/26,10.0,17.20702084312804,80.0,10.0,521.0
Normandie,2009/11/27,8.0,17.20702084312804,81.0,10.0,520.0
Normandie,2009/11/28,9.0,32.0,90.0,7.75,517.0
Normandie,2009/11/29,8.0,37.0,83.0,9.375,515.0
Normandie,2009/11/30,6.0,37.0,93.0,8.75,514.0
Normandie,2009/12/01,6.0,13.0,79.0,8.0,511.0
Normandie,2009/12/02,10.0,31.0,91.0,7.375,509.0
Normandie,2009/12/03,7.0,17.20702084312804,88.0,9.625,508.0
Normandie,2009/12/04,6.0,20.0,84.0,10.0,507.0
Normandie,2009/12/05,10.0,32.0,88.0,9.875,504.0
Normandie,2009/12/06,11.0,32.0,91.0,8.625,503.0
Normandie,2009/12/07,8.0,17.20702084312804,85.0,9.75,502.0
Normandie,2009/12/08,8.0,27.0,89.0,9.0,501.0
Normandie,2009/12/09,12.0,21.0,94.0,6.5,499.0
Normandie,2009/12/10,10.0,18.0,87.0,10.0,498.0
Normandie,2009/12/11,6.0,21.0,89.0,10.0,497.0
Normandie,2009/12/12,6.0,25.0,89.0,10.0,496.0
Normandie,2009/12/13,3.0,37.0,74.0,9.0,495.0
Normandie,2009/12/14,1.0,23.0,76.0,10.0,494.0
Normandie,2009/12/15,-1.0,13.0,76.0,10.0,494.0
Normandie,2009/12/16,-2.0,12.0,73.0,10.0,494.0
Normandie,2009/12/17,4.0,32.0,89.0,7.75,493.0
Normandie,2009/12/18,0.0,17.20702084312804,87.0,6.5,492.0
Normandie,2009/12/19,2.0,26.0,87.0,8.0,492.0
Normandie,2009/12/20,2.0,27.0,89.0,9.5,492.0
Normandie,2009/12/21,2.0,31.0,96.0,8.625,492.0
Normandie,2009/12/22,4.0,17.0,88.0,10.0,492.0
Normandie,2009/12/23,2.0,30.0,90.0,10.0,492.0
Normandie,2009/12/24,3.0,17.0,94.0,9.5,492.0
Normandie,2009/12/25,5.0,28.0,90.0,10.0,493.0
Normandie,2009/12/26,4.0,30.0,92.0,10.0,493.0
Normandie,2009/12/27,7.0,17.20702084312804,84.0,9.875,494.0
Normandie,2009/12/28,5.0,25.0,88.0,10.0,494.0
Normandie,2009/12/29,11.0,31.0,94.0,8.25,495.0
Normandie,2009/12/30,9.0,23.0,90.0,7.875,496.0
Normandie,2009/12/31,5.0,28.0,90.0,9.25,497.0
Nouvelle-Aquitaine,2009/01/01,5.0,17.0,82.33333333333333,10.0,526.6666666666666
Nouvelle-Aquitaine,2009/01/02,2.6666666666666665,17.666666666666668,77.33333333333333,9.666666666666666,527.6666666666666
Nouvelle-Aquitaine,2009/01/03,-0.3333333333333333,21.0,71.33333333333333,10.0,528.6666666666666
Nouvelle-Aquitaine,2009/01/04,-1.3333333333333333,10.333333333333334,56.0,10.0,529.6666666666666
Nouvelle-Aquitaine,2009/01/05,-0.6666666666666666,8.666666666666666,63.66666666666666,9.541666666666666,530.6666666666666
Nouvelle-Aquitaine,2009/01/06,-1.6666666666666667,24.33333333333333,76.0,9.666666666666666,531.6666666666666
Nouvelle-Aquitaine,2009/01/07,-4.333333333333333,23.666666666666668,81.33333333333333,9.791666666666666,533.3333333333334
Nouvelle-Aquitaine,2009/01/08,-3.0,25.0,82.0,10.0,535.0
Nouvelle-Aquitaine,2009/01/09,-0.6666666666666666,14.666666666666666,84.0,9.208333333333334,536.3333333333334
Nouvelle-Aquitaine,2009/01/10,1.3333333333333333,13.333333333333334,80.33333333333333,10.0,537.6666666666666
Nouvelle-Aquitaine,2009/01/11,1.6666666666666667,9.666666666666666,82.33333333333333,9.666666666666666,539.6666666666666
Nouvelle-Aquitaine,2009/01/12,3.0,18.33333333333333,77.0,9.666666666666666,540.6666666666666
Nouvelle-Aquitaine,2009/01/13,4.666666666666667,15.333333333333334,92.0,8.75,543.0
Nouvelle-Aquitaine,2009/01/14,5.333333333333333,11.666666666666666,93.66666666666669,6.541666666666667,544.0
Nouvelle-Aquitaine,2009/01/15,3.6666666666666665,19.33333333333333,82.33333333333333,9.25,546.6666666666666
Nouvelle-Aquitaine,2009/01/16,5.333333333333333,13.333333333333334,94.33333333333331,8.333333333333334,548.0
Nouvelle-Aquitaine,2009/01/17,6.666666666666667,21.666666666666668,92.33333333333331,9.958333333333334,550.0
Nouvelle-Aquitaine,2009/01/18,9.0,37.0,87.66666666666667,9.166666666666666,552.6666666666666
Nouvelle-Aquitaine,2009/01/19,9.0,33.0,90.33333333333331,9.583333333333334,554.3333333333334
Nouvelle-Aquitaine,2009/01/20,5.333333333333333,19.666666666666668,90.0,8.875,556.3333333333334
Nouvelle-Aquitaine,2009/01/21,3.6666666666666665,15.333333333333334,87.66666666666667,9.125,558.3333333333334
Nouvelle-Aquitaine,2009/01/22,7.333333333333333,34.333333333333336,95.0,9.208333333333334,561.0
Nouvelle-Aquitaine,2009/01/23,9.333333333333334,17.20702084312804,91.0,9.291666666666666,563.0
Nouvelle-Aquitaine,2009/01/24,5.0,17.20702084312804,91.66666666666669,8.375,565.0
Nouvelle-Aquitaine,2009/01/25,5.666666666666667,30.33333333333333,93.66666666666669,9.75,567.6666666666666
Nouvelle-Aquitaine,2009/01/26,6.0,16.666666666666668,88.66666666666667,8.833333333333334,570.0
Nouvelle-Aquitaine,2009/01/27,4.0,9.333333333333334,92.66666666666669,7.75,572.6666666666666
Nouvelle-Aquitaine,2009/01/28,4.333333333333333,13.666666666666666,89.66666666666667,7.208333333333333,575.0
Nouvelle-Aquitaine,2009/01/29,4.0,12.0,87.0,8.166666666666666,577.3333333333334
Nouvelle-Aquitaine,2009/01/30,6.333333333333333,19.33333333333333,79.66666666666667,10.0,580.3333333333334
Nouvelle-Aquitaine,2009/01/31,7.333333333333333,17.333333333333332,90.66666666666669,9.666666666666666,582.3333333333334
Nouvelle-Aquitaine,2009/02/01,7.0,20.666666666666668,90.66666666666669,8.5,585.6666666666666
Nouvelle-Aquitaine,2009/02/02,3.6666666666666665,18.33333333333333,93.0,7.0,588.0
Nouvelle-Aquitaine,2009/02/03,1.3333333333333333,13.666666666666666,78.66666666666667,9.333333333333334,590.3333333333334
Nouvelle-Aquitaine,2009/02/04,7.0,25.666666666666668,84.66666666666667,9.166666666666666,593.3333333333334
Nouvelle-Aquitaine,2009/02/05,8.333333333333334,26.666666666666668,85.0,9.416666666666666,595.6666666666666
Nouvelle-Aquitaine,2009/02/06,6.666666666666667,20.0,86.33333333333333,9.875,599.0
Nouvelle-Aquitaine,2009/02/07,3.6666666666666665,27.33333333333333,74.66666666666667,9.416666666666666,601.6666666666666
Nouvelle-Aquitaine,2009/02/08,2.0,16.333333333333332,81.66666666666667,8.583333333333334,604.0
Nouvelle-Aquitaine,2009/02/09,8.333333333333334,30.33333333333333,96.0,8.958333333333334,607.3333333333334
Nouvelle-Aquitaine,2009/02/10,7.0,31.0,78.33333333333333,9.291666666666666,610.0
Nouvelle-Aquitaine,2009/02/11,4.0,9.0,93.0,7.75,612.6666666666666
Nouvelle-Aquitaine,2009/02/12,3.6666666666666665,18.0,88.66666666666667,8.166666666666666,616.0
Nouvelle-Aquitaine,2009/02/13,3.333333333333333,18.33333333333333,82.66666666666667,9.416666666666666,618.6666666666666
Nouvelle-Aquitaine,2009/02/14,1.6666666666666667,18.33333333333333,81.0,10.0,622.0
Nouvelle-Aquitaine,2009/02/15,1.0,18.0,63.66666666666666,10.0,624.6666666666666
Nouvelle-Aquitaine,2009/02/16,2.0,15.333333333333334,68.33333333333333,9.333333333333334,628.0
Nouvelle-Aquitaine,2009/02/17,5.0,16.333333333333332,89.0,7.083333333333333,630.6666666666666
Nouvelle-Aquitaine,2009/02/18,7.333333333333333,13.333333333333334,90.0,9.0,634.0
Nouvelle-Aquitaine,2009/02/19,4.333333333333333,15.333333333333334,81.0,9.25,636.6666666666666
Nouvelle-Aquitaine,2009/02/20,4.666666666666667,16.0,61.333333333333336,10.0,640.3333333333334
Nouvelle-Aquitaine,2009/02/21,5.333333333333333,16.333333333333332,77.66666666666667,9.666666666666666,642.6666666666666
Nouvelle-Aquitaine,2009/02/22,6.0,17.0,84.33333333333333,8.5,646.0
Nouvelle-Aquitaine,2009/02/23,7.666666666666667,13.0,86.33333333333333,9.333333333333334,649.6666666666666
Nouvelle-Aquitaine,2009/02/24,7.666666666666667,18.33333333333333,77.33333333333333,10.0,652.0
Nouvelle-Aquitaine,2009/02/25,4.666666666666667,14.0,75.0,10.0,655.3333333333334
Nouvelle-Aquitaine,2009/02/26,6.666666666666667,9.333333333333334,67.33333333333333,10.0,659.0
Nouvelle-Aquitaine,2009/02/27,6.333333333333333,12.666666666666666,74.66666666666667,10.0,661.6666666666666
Nouvelle-Aquitaine,2009/02/28,10.333333333333334,12.333333333333334,71.0,10.0,664.3333333333334
Nouvelle-Aquitaine,2009/03/01,9.0,15.0,80.0,10.0,668.0
Nouvelle-Aquitaine,2009/03/02,6.666666666666667,13.666666666666666,81.66666666666667,9.583333333333334,671.0
Nouvelle-Aquitaine,2009/03/03,6.666666666666667,16.666666666666668,74.33333333333333,9.333333333333334,674.6666666666666
Nouvelle-Aquitaine,2009/03/04,4.666666666666667,27.33333333333333,94.66666666666669,9.416666666666666,677.6666666666666
Nouvelle-Aquitaine,2009/03/05,3.6666666666666665,22.0,93.66666666666669,8.666666666666666,680.6666666666666
Nouvelle-Aquitaine,2009/03/06,4.666666666666667,19.0,77.66666666666667,10.0,684.0
Nouvelle-Aquitaine,2009/03/07,7.0,14.333333333333334,92.66666666666669,8.166666666666666,687.0
Nouvelle-Aquitaine,2009/03/08,8.666666666666666,25.0,90.66666666666669,7.5,690.3333333333334
Nouvelle-Aquitaine,2009/03/09,8.666666666666666,21.0,74.33333333333333,10.0,694.0
Nouvelle-Aquitaine,2009/03/10,8.0,27.0,87.0,8.791666666666666,697.3333333333334
Nouvelle-Aquitaine,2009/03/11,8.0,8.333333333333334,86.0,8.5,700.3333333333334
Nouvelle-Aquitaine,2009/03/12,9.333333333333334,8.0,80.0,9.333333333333334,703.3333333333334
Nouvelle-Aquitaine,2009/03/13,10.666666666666666,9.333333333333334,79.66666666666667,9.0,706.6666666666666
Nouvelle-Aquitaine,2009/03/14,10.666666666666666,14.333333333333334,81.33333333333333,9.041666666666666,710.0
Nouvelle-Aquitaine,2009/03/15,9.0,15.333333333333334,74.66666666666667,9.0,713.3333333333334
Nouvelle-Aquitaine,2009/03/16,10.666666666666666,18.33333333333333,66.33333333333333,10.0,716.3333333333334
Nouvelle-Aquitaine,2009/03/17,11.333333333333334,17.0,64.66666666666667,10.0,719.6666666666666
Nouvelle-Aquitaine,2009/03/18,12.666666666666666,16.333333333333332,63.333333333333336,10.0,723.0
Nouvelle-Aquitaine,2009/03/19,12.333333333333334,21.33333333333333,55.0,10.0,726.3333333333334
Nouvelle-Aquitaine,2009/03/20,9.0,25.0,47.0,10.0,729.3333333333334
Nouvelle-Aquitaine,2009/03/21,5.666666666666667,22.666666666666668,45.66666666666666,10.0,732.6666666666666
Nouvelle-Aquitaine,2009/03/22,8.0,15.0,56.333333333333336,10.0,736.0
Nouvelle-Aquitaine,2009/03/23,9.0,16.666666666666668,67.66666666666667,10.0,739.6666666666666
Nouvelle-Aquitaine,2009/03/24,7.666666666666667,23.33333333333333,63.0,10.0,742.6666666666666
Nouvelle-Aquitaine,2009/03/25,9.0,28.0,85.0,9.125,745.6666666666666
Nouvelle-Aquitaine,2009/03/26,9.0,19.666666666666668,75.66666666666667,8.833333333333334,749.6666666666666
Nouvelle-Aquitaine,2009/03/27,9.0,20.33333333333333,85.66666666666667,8.583333333333334,752.6666666666666
Nouvelle-Aquitaine,2009/03/28,8.333333333333334,16.0,75.66666666666667,9.833333333333334,755.3333333333334
Nouvelle-Aquitaine,2009/03/29,7.666666666666667,20.666666666666668,68.0,8.916666666666666,758.6666666666666
Nouvelle-Aquitaine,2009/03/30,8.333333333333334,19.33333333333333,59.66666666666666,9.25,762.0
Nouvelle-Aquitaine,2009/03/31,8.666666666666666,21.666666666666668,60.333333333333336,10.0,765.0
Nouvelle-Aquitaine,2009/04/01,10.0,17.666666666666668,67.33333333333333,10.0,768.6666666666666
Nouvelle-Aquitaine,2009/04/02,12.0,14.0,72.0,9.666666666666666,772.0
Nouvelle-Aquitaine,2009/04/03,11.0,14.666666666666666,85.66666666666667,8.333333333333334,775.0
Nouvelle-Aquitaine,2009/04/04,11.333333333333334,12.0,79.33333333333333,8.5,778.6666666666666
Nouvelle-Aquitaine,2009/04/05,12.666666666666666,8.0,76.66666666666667,7.833333333333333,781.0
Nouvelle-Aquitaine,2009/04/06,14.333333333333334,19.0,64.66666666666667,9.833333333333334,784.3333333333334
Nouvelle-Aquitaine,2009/04/07,10.666666666666666,16.0,81.33333333333333,8.791666666666666,788.0
Nouvelle-Aquitaine,2009/04/08,10.666666666666666,18.666666666666668,88.0,7.791666666666667,790.6666666666666
Nouvelle-Aquitaine,2009/04/09,13.666666666666666,22.33333333333333,66.66666666666667,9.25,793.6666666666666
Nouvelle-Aquitaine,2009/04/10,10.0,20.666666666666668,95.0,8.458333333333334,797.3333333333334
Nouvelle-Aquitaine,2009/04/11,9.666666666666666,15.0,87.0,7.833333333333333,800.3333333333334
Nouvelle-Aquitaine,2009/04/12,10.0,14.333333333333334,84.0,7.583333333333333,803.3333333333334
