region,day,TempMax_Deg,TempMin_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Normandie,2014/08/22,18.0,16.0,27.0,74.0,10.0,842.0
Normandie,2014/08/23,17.0,15.0,19.0,67.0,10.0,839.0
Normandie,2014/08/24,19.0,16.0,9.0,63.0,10.0,835.0
Normandie,2014/08/25,17.0,16.0,26.0,95.0,9.375,832.0
Normandie,2014/08/26,19.0,16.0,19.0,90.0,10.0,828.0
Normandie,2014/08/27,20.0,16.0,15.0,92.0,8.875,825.0
Normandie,2014/08/28,21.0,18.0,17.0,88.0,10.0,821.0
Normandie,2014/08/29,20.0,16.0,24.0,83.0,10.0,818.0
Normandie,2014/08/30,18.0,17.0,25.0,83.0,10.0,815.0
Normandie,2014/08/31,18.0,16.0,19.0,77.0,10.0,811.0
Normandie,2014/09/01,20.0,17.0,11.0,79.0,9.0,808.0
Normandie,2014/09/02,20.0,18.0,14.0,79.0,6.875,804.0
Normandie,2014/09/03,21.0,18.0,20.0,77.0,8.0,801.0
Normandie,2014/09/04,20.0,17.0,15.0,76.0,10.0,797.0
Normandie,2014/09/05,19.0,18.0,13.0,87.0,6.875,794.0
Normandie,2014/09/06,21.0,19.0,8.0,81.0,8.0,790.0
Normandie,2014/09/07,22.0,19.0,13.0,78.0,10.0,786.0
Normandie,2014/09/08,22.0,18.0,17.0,81.0,9.0,783.0
Normandie,2014/09/09,21.0,17.0,19.0,82.0,10.0,779.0
Normandie,2014/09/10,19.0,16.0,20.0,73.0,10.0,776.0
Normandie,2014/09/11,19.0,15.0,20.0,70.0,10.0,772.0
Normandie,2014/09/12,20.0,17.0,18.0,78.0,9.0,769.0
Normandie,2014/09/13,18.0,16.0,21.0,79.0,9.625,765.0
Normandie,2014/09/14,20.0,16.0,23.0,80.0,10.0,761.0
Normandie,2014/09/15,21.0,17.0,13.0,82.0,9.875,758.0
Normandie,2014/09/16,23.0,19.0,17.0,76.0,10.0,754.0
Normandie,2014/09/17,23.0,20.0,23.0,77.0,9.0,751.0
Normandie,2014/09/18,23.0,20.0,14.0,85.0,9.25,747.0
Normandie,2014/09/19,23.0,19.0,10.0,88.0,9.5,743.0
Normandie,2014/09/20,22.0,19.0,6.0,84.0,9.5,739.0
Normandie,2014/09/21,17.0,16.0,26.0,91.0,9.0,736.0
Normandie,2014/09/22,16.0,15.0,16.0,76.0,10.0,732.0
Normandie,2014/09/23,17.0,14.0,9.0,73.0,10.0,729.0
Normandie,2014/09/24,17.0,15.0,26.0,81.0,10.0,726.0
Normandie,2014/09/25,18.0,15.0,9.0,70.0,10.0,721.0
Normandie,2014/09/26,19.0,16.0,13.0,73.0,10.0,718.0
Normandie,2014/09/27,20.0,17.0,13.0,78.0,10.0,714.0
Normandie,2014/09/28,22.0,17.0,11.0,77.0,10.0,711.0
Normandie,2014/09/29,21.0,17.0,15.0,82.0,9.75,707.0
Normandie,2014/09/30,20.0,16.0,13.0,86.0,10.0,704.0
Normandie,2014/10/01,19.0,17.0,14.0,88.0,9.0,699.0
Normandie,2014/10/02,19.0,17.0,9.0,89.0,6.875,696.0
Normandie,2014/10/03,20.0,18.0,5.0,83.0,10.0,692.0
Normandie,2014/10/04,17.0,13.0,26.0,87.0,9.625,689.0
Normandie,2014/10/05,15.0,13.0,9.0,65.0,10.0,685.0
Normandie,2014/10/06,13.0,10.0,33.0,94.0,9.625,682.0
Normandie,2014/10/07,14.0,12.0,30.0,76.0,10.0,678.0
Normandie,2014/10/08,19.0,14.0,37.0,92.0,9.375,675.0
Normandie,2014/10/09,18.0,15.0,36.0,69.0,10.0,671.0
Normandie,2014/10/10,17.0,14.0,22.0,82.0,9.875,667.0
Normandie,2014/10/11,17.0,13.0,21.0,87.0,9.0,664.0
Normandie,2014/10/12,14.0,13.0,37.0,90.0,9.125,660.0
Normandie,2014/10/13,14.0,12.0,16.72491039426523,89.0,9.0,657.0
Normandie,2014/10/14,16.0,13.0,21.0,84.0,10.0,653.0
Normandie,2014/10/15,15.0,13.0,21.0,88.0,8.875,650.0
Normandie,2014/10/16,17.0,15.0,23.0,87.0,9.625,646.0
Normandie,2014/10/17,18.0,15.0,24.0,91.0,10.0,643.0
Normandie,2014/10/18,21.0,18.0,22.0,83.0,10.0,639.0
Normandie,2014/10/19,19.0,17.0,22.0,85.0,10.0,636.0
Normandie,2014/10/20,17.0,15.0,19.0,85.0,10.0,632.0
Normandie,2014/10/21,14.0,11.0,16.72491039426523,89.0,10.0,628.0
Normandie,2014/10/22,13.0,12.0,28.0,71.0,10.0,625.0
Normandie,2014/10/23,15.0,11.0,22.0,79.0,10.0,621.0
Normandie,2014/10/24,14.0,13.0,27.0,95.0,8.625,619.0
Normandie,2014/10/25,15.0,14.0,13.0,85.0,9.875,615.0
Normandie,2014/10/26,15.0,12.0,14.0,85.0,10.0,611.0
Normandie,2014/10/27,17.0,12.0,21.0,80.0,10.0,608.0
Normandie,2014/10/28,16.0,12.0,21.0,79.0,10.0,605.0
Normandie,2014/10/29,18.0,14.0,12.0,84.0,9.625,602.0
Normandie,2014/10/30,18.0,14.0,19.0,81.0,10.0,598.0
Normandie,2014/10/31,20.0,15.0,24.0,64.0,10.0,595.0
Normandie,2014/11/01,17.0,15.0,17.0,88.0,10.0,592.0
Normandie,2014/11/02,15.0,14.0,16.72491039426523,88.0,9.625,588.0
Normandie,2014/11/03,12.0,11.0,36.0,92.0,8.875,586.0
Normandie,2014/11/04,12.0,9.0,18.0,86.0,9.875,582.0
Normandie,2014/11/05,11.0,10.0,18.0,74.0,9.75,579.0
Normandie,2014/11/06,11.0,7.0,28.0,83.0,9.875,576.0
Normandie,2014/11/07,13.0,11.0,16.72491039426523,85.0,9.75,572.0
Normandie,2014/11/08,13.0,10.0,16.72491039426523,83.0,9.0,570.0
Normandie,2014/11/09,13.0,11.0,14.0,86.0,9.75,567.0
Normandie,2014/11/10,12.0,8.0,29.0,89.0,10.0,564.0
Normandie,2014/11/11,10.0,9.0,33.0,89.0,8.75,561.0
Normandie,2014/11/12,13.0,10.0,28.0,87.0,10.0,558.0
Normandie,2014/11/13,14.0,10.0,37.0,86.0,10.0,555.0
Normandie,2014/11/14,14.0,12.0,22.0,86.0,9.875,552.0
Normandie,2014/11/15,12.0,9.0,21.0,89.0,10.0,550.0
Normandie,2014/11/16,10.0,8.0,12.0,90.0,9.875,546.0
Normandie,2014/11/17,10.0,9.0,23.0,89.0,9.75,544.0
Normandie,2014/11/18,10.0,9.0,18.0,92.0,9.25,541.0
Normandie,2014/11/19,11.0,9.0,24.0,85.0,10.0,539.0
Normandie,2014/11/20,10.0,8.0,18.0,80.0,10.0,536.0
Normandie,2014/11/21,13.0,8.0,19.0,84.0,9.75,534.0
Normandie,2014/11/22,14.0,12.0,18.0,93.0,9.375,531.0
Normandie,2014/11/23,13.0,11.0,25.0,94.0,8.908175105485233,529.0
Normandie,2014/11/24,10.0,9.0,24.0,84.0,9.0,526.0
Normandie,2014/11/25,11.0,9.0,20.0,95.0,8.375,524.0
Normandie,2014/11/26,13.0,11.0,14.0,95.0,6.0,521.0
Normandie,2014/11/27,12.0,10.0,18.0,91.0,8.0,520.0
Normandie,2014/11/28,14.0,10.0,28.0,89.0,10.0,518.0
Normandie,2014/11/29,14.0,11.0,18.0,81.0,10.0,515.0
Normandie,2014/11/30,12.0,11.0,20.0,91.0,10.0,514.0
Normandie,2014/12/01,11.0,8.0,29.0,85.0,10.0,512.0
Normandie,2014/12/02,9.0,8.0,32.0,82.0,8.875,510.0
Normandie,2014/12/03,9.0,6.0,26.0,84.0,9.0,508.0
Normandie,2014/12/04,4.0,2.0,10.0,87.0,10.0,507.0
Normandie,2014/12/05,8.0,5.0,22.0,88.0,8.25,505.0
Normandie,2014/12/06,7.0,6.0,16.0,73.0,10.0,503.0
Normandie,2014/12/07,10.0,7.0,37.0,89.0,10.0,502.0
Normandie,2014/12/08,8.0,6.0,28.0,91.0,9.375,501.0
Normandie,2014/12/09,8.0,6.0,21.0,79.0,10.0,499.0
Normandie,2014/12/10,11.0,10.0,27.0,81.0,10.0,498.0
Normandie,2014/12/11,10.0,9.0,36.0,85.0,9.0,497.0
Normandie,2014/12/12,11.0,10.0,16.72491039426523,91.0,9.75,496.0
Normandie,2014/12/13,6.0,4.0,4.0,88.0,8.75,495.0
Normandie,2014/12/14,7.0,4.0,23.0,81.0,10.0,494.0
Normandie,2014/12/15,10.0,8.0,20.0,89.0,10.0,494.0
Normandie,2014/12/16,10.0,7.0,18.0,83.0,9.0,494.0
Normandie,2014/12/17,12.0,11.0,16.72491039426523,96.0,7.25,493.0
Normandie,2014/12/18,12.0,12.0,33.0,95.0,10.0,492.0
Normandie,2014/12/19,12.0,10.0,16.72491039426523,96.0,9.25,493.0
Normandie,2014/12/20,10.0,9.0,32.0,81.0,10.0,492.0
Normandie,2014/12/21,9.0,6.0,35.0,91.0,10.0,492.0
Normandie,2014/12/22,12.0,10.0,37.0,93.0,10.0,492.0
Normandie,2014/12/23,10.0,9.0,32.0,94.0,10.0,492.0
Normandie,2014/12/24,10.0,9.0,35.0,93.0,9.375,492.0
Normandie,2014/12/25,10.0,8.0,22.0,76.0,9.875,493.0
Normandie,2014/12/26,8.0,6.0,24.0,84.0,8.625,493.0
Normandie,2014/12/27,10.0,6.0,16.72491039426523,79.0,10.0,493.0
Normandie,2014/12/28,5.0,3.0,16.72491039426523,70.0,9.875,494.0
Normandie,2014/12/29,7.0,4.0,25.0,76.0,10.0,495.0
Normandie,2014/12/30,7.0,3.0,9.0,83.0,10.0,496.0
Normandie,2014/12/31,5.0,1.0,22.0,75.0,10.0,497.0
Nouvelle-Aquitaine,2014/01/01,11.0,8.333333333333334,32.666666666666664,91.0,8.333333333333334,526.6666666666666
Nouvelle-Aquitaine,2014/01/02,12.333333333333334,9.333333333333334,20.33333333333333,90.33333333333331,9.666666666666666,527.6666666666666
Nouvelle-Aquitaine,2014/01/03,12.333333333333334,10.333333333333334,23.666666666666668,95.0,8.583333333333334,528.3333333333334
Nouvelle-Aquitaine,2014/01/04,12.666666666666666,9.0,29.0,88.33333333333333,9.75,529.3333333333334
Nouvelle-Aquitaine,2014/01/05,9.333333333333334,7.666666666666667,22.33333333333333,93.66666666666669,8.458333333333334,530.6666666666666
Nouvelle-Aquitaine,2014/01/06,12.333333333333334,10.333333333333334,23.666666666666668,93.66666666666669,8.541666666666666,531.6666666666666
Nouvelle-Aquitaine,2014/01/07,13.666666666666666,10.0,21.0,91.0,8.958333333333334,533.3333333333334
Nouvelle-Aquitaine,2014/01/08,14.333333333333334,9.666666666666666,20.0,91.66666666666669,8.958333333333334,534.6666666666666
Nouvelle-Aquitaine,2014/01/09,12.0,9.0,15.0,89.0,8.833333333333334,536.0
Nouvelle-Aquitaine,2014/01/10,12.0,7.333333333333333,12.333333333333334,87.0,8.166666666666666,537.0
Nouvelle-Aquitaine,2014/01/11,10.666666666666666,7.666666666666667,10.666666666666666,93.66666666666669,7.541666666666667,539.3333333333334
Nouvelle-Aquitaine,2014/01/12,12.333333333333334,7.333333333333333,19.0,91.66666666666669,9.625,540.6666666666666
Nouvelle-Aquitaine,2014/01/13,10.666666666666666,8.333333333333334,23.0,87.66666666666667,7.916666666666667,542.6666666666666
Nouvelle-Aquitaine,2014/01/14,9.0,5.333333333333333,11.666666666666666,91.0,8.458333333333334,544.0
Nouvelle-Aquitaine,2014/01/15,10.666666666666666,8.0,19.666666666666668,95.33333333333331,8.958333333333334,546.0
Nouvelle-Aquitaine,2014/01/16,10.666666666666666,8.333333333333334,29.0,87.66666666666667,9.541666666666666,548.0
Nouvelle-Aquitaine,2014/01/17,11.0,6.666666666666667,25.33333333333333,82.33333333333333,10.0,550.0
Nouvelle-Aquitaine,2014/01/18,10.333333333333334,7.0,24.33333333333333,86.0,8.958333333333334,551.6666666666666
Nouvelle-Aquitaine,2014/01/19,9.333333333333334,6.0,9.0,90.66666666666669,6.75,554.0
Nouvelle-Aquitaine,2014/01/20,8.666666666666666,5.333333333333333,13.0,86.33333333333333,8.0,556.0
Nouvelle-Aquitaine,2014/01/21,8.666666666666666,4.666666666666667,15.0,87.33333333333333,8.75,558.0
Nouvelle-Aquitaine,2014/01/22,9.0,6.0,16.333333333333332,95.33333333333331,7.625,560.3333333333334
Nouvelle-Aquitaine,2014/01/23,10.333333333333334,6.333333333333333,17.0,90.33333333333331,8.083333333333334,562.6666666666666
Nouvelle-Aquitaine,2014/01/24,10.333333333333334,8.0,20.666666666666668,97.66666666666669,7.083333333333333,565.0
Nouvelle-Aquitaine,2014/01/25,12.0,10.0,20.0,94.33333333333331,8.0,567.6666666666666
Nouvelle-Aquitaine,2014/01/26,11.666666666666666,9.666666666666666,30.666666666666668,97.0,7.25,570.0
Nouvelle-Aquitaine,2014/01/27,8.0,5.666666666666667,19.33333333333333,86.66666666666667,9.583333333333334,572.0
Nouvelle-Aquitaine,2014/01/28,7.333333333333333,5.0,24.666666666666668,94.0,9.125,574.6666666666666
Nouvelle-Aquitaine,2014/01/29,8.666666666666666,6.333333333333333,11.333333333333334,90.33333333333331,8.5,577.0
Nouvelle-Aquitaine,2014/01/30,8.666666666666666,5.333333333333333,14.0,87.66666666666667,7.791666666666667,579.3333333333334
Nouvelle-Aquitaine,2014/01/31,9.333333333333334,4.666666666666667,19.666666666666668,93.33333333333331,6.75,582.0
Nouvelle-Aquitaine,2014/02/01,9.666666666666666,7.0,24.0,88.33333333333333,9.583333333333334,584.6666666666666
Nouvelle-Aquitaine,2014/02/02,9.666666666666666,6.0,13.333333333333334,82.66666666666667,8.583333333333334,587.3333333333334
Nouvelle-Aquitaine,2014/02/03,9.0,4.0,27.666666666666668,82.0,9.166666666666666,590.0
Nouvelle-Aquitaine,2014/02/04,9.666666666666666,5.333333333333333,29.666666666666668,86.0,9.916666666666666,592.6666666666666
Nouvelle-Aquitaine,2014/02/05,9.333333333333334,7.0,35.0,85.33333333333333,9.541666666666666,595.3333333333334
Nouvelle-Aquitaine,2014/02/06,14.333333333333334,6.666666666666667,35.0,85.33333333333333,9.916666666666666,598.0
Nouvelle-Aquitaine,2014/02/07,10.666666666666666,8.0,26.33333333333333,82.33333333333333,9.708333333333334,601.0
Nouvelle-Aquitaine,2014/02/08,9.666666666666666,7.666666666666667,37.0,90.66666666666669,9.416666666666666,604.0
Nouvelle-Aquitaine,2014/02/09,8.333333333333334,5.666666666666667,24.33333333333333,90.66666666666669,9.25,606.6666666666666
Nouvelle-Aquitaine,2014/02/10,8.666666666666666,5.333333333333333,33.666666666666664,91.33333333333331,8.625,610.0
Nouvelle-Aquitaine,2014/02/11,7.666666666666667,5.666666666666667,29.666666666666668,89.66666666666667,8.5,612.0
Nouvelle-Aquitaine,2014/02/12,10.333333333333334,6.333333333333333,33.0,84.66666666666667,8.833333333333334,615.6666666666666
Nouvelle-Aquitaine,2014/02/13,11.333333333333334,8.333333333333334,16.72491039426523,89.0,8.416666666666666,618.0
Nouvelle-Aquitaine,2014/02/14,16.0,10.333333333333334,32.333333333333336,90.33333333333331,8.791666666666666,621.3333333333334
Nouvelle-Aquitaine,2014/02/15,9.666666666666666,8.333333333333334,23.0,89.66666666666667,9.041666666666666,624.0
Nouvelle-Aquitaine,2014/02/16,10.666666666666666,7.666666666666667,22.0,83.66666666666667,8.708333333333334,627.0
Nouvelle-Aquitaine,2014/02/17,12.333333333333334,6.0,22.0,79.33333333333333,9.25,630.0
Nouvelle-Aquitaine,2014/02/18,12.0,8.0,17.0,86.66666666666667,9.125,632.6666666666666
Nouvelle-Aquitaine,2014/02/19,11.333333333333334,8.333333333333334,13.333333333333334,89.0,6.291666666666667,636.6666666666666
Nouvelle-Aquitaine,2014/02/20,11.666666666666666,9.0,21.666666666666668,92.66666666666669,7.541666666666667,638.6666666666666
Nouvelle-Aquitaine,2014/02/21,9.666666666666666,6.666666666666667,22.666666666666668,76.66666666666667,9.625,642.6666666666666
Nouvelle-Aquitaine,2014/02/22,11.0,8.333333333333334,25.33333333333333,85.66666666666667,9.208333333333334,645.6666666666666
Nouvelle-Aquitaine,2014/02/23,13.666666666666666,7.666666666666667,18.666666666666668,87.0,8.083333333333334,648.3333333333334
Nouvelle-Aquitaine,2014/02/24,14.666666666666666,9.0,24.33333333333333,78.0,10.0,651.6666666666666
Nouvelle-Aquitaine,2014/02/25,12.333333333333334,9.0,24.666666666666668,85.33333333333333,9.125,655.0
Nouvelle-Aquitaine,2014/02/26,10.666666666666666,7.0,14.0,81.33333333333333,8.833333333333334,657.3333333333334
Nouvelle-Aquitaine,2014/02/27,10.333333333333334,7.0,29.33333333333333,93.0,8.041666666666666,661.0
Nouvelle-Aquitaine,2014/02/28,8.333333333333334,6.333333333333333,36.0,88.0,8.916666666666666,664.3333333333334
Nouvelle-Aquitaine,2014/03/01,9.666666666666666,5.0,10.0,84.33333333333333,8.916666666666666,667.6666666666666
Nouvelle-Aquitaine,2014/03/02,11.0,7.0,20.0,74.0,9.375,670.6666666666666
Nouvelle-Aquitaine,2014/03/03,9.333333333333334,7.333333333333333,31.33333333333333,84.33333333333333,9.625,673.3333333333334
Nouvelle-Aquitaine,2014/03/04,10.333333333333334,7.0,16.0,80.0,8.916666666666666,677.0
Nouvelle-Aquitaine,2014/03/05,13.0,7.333333333333333,15.333333333333334,84.33333333333333,8.166666666666666,680.0
Nouvelle-Aquitaine,2014/03/06,13.666666666666666,8.0,11.0,74.33333333333333,10.0,683.3333333333334
Nouvelle-Aquitaine,2014/03/07,14.666666666666666,8.333333333333334,7.666666666666667,70.66666666666667,10.0,687.0
Nouvelle-Aquitaine,2014/03/08,17.666666666666668,9.333333333333334,15.0,66.66666666666667,10.0,690.3333333333334
Nouvelle-Aquitaine,2014/03/09,18.666666666666668,10.333333333333334,23.0,63.0,10.0,693.0
Nouvelle-Aquitaine,2014/03/10,18.0,11.0,12.666666666666666,69.66666666666667,9.666666666666666,696.0
Nouvelle-Aquitaine,2014/03/11,17.0,10.333333333333334,17.0,80.33333333333333,9.0,699.3333333333334
Nouvelle-Aquitaine,2014/03/12,17.0,10.0,10.0,79.33333333333333,10.0,702.3333333333334
Nouvelle-Aquitaine,2014/03/13,17.0,11.666666666666666,12.333333333333334,64.0,10.0,706.3333333333334
Nouvelle-Aquitaine,2014/03/14,17.666666666666668,12.666666666666666,14.333333333333334,76.33333333333333,9.666666666666666,709.3333333333334
Nouvelle-Aquitaine,2014/03/15,13.666666666666666,9.0,13.666666666666666,87.33333333333333,7.75,712.6666666666666
Nouvelle-Aquitaine,2014/03/16,15.0,9.666666666666666,14.666666666666666,85.33333333333333,6.833333333333333,716.3333333333334
Nouvelle-Aquitaine,2014/03/17,18.0,11.333333333333334,9.333333333333334,80.66666666666667,8.416666666666666,719.0
Nouvelle-Aquitaine,2014/03/18,14.0,11.333333333333334,16.333333333333332,83.0,9.25,722.3333333333334
Nouvelle-Aquitaine,2014/03/19,15.333333333333334,11.0,9.333333333333334,76.66666666666667,9.25,725.6666666666666
Nouvelle-Aquitaine,2014/03/20,17.666666666666668,12.666666666666666,19.33333333333333,72.33333333333333,10.0,729.0
Nouvelle-Aquitaine,2014/03/21,13.333333333333334,11.333333333333334,16.333333333333332,89.0,8.583333333333334,732.3333333333334
Nouvelle-Aquitaine,2014/03/22,10.666666666666666,8.333333333333334,27.666666666666668,82.66666666666667,9.125,735.3333333333334
Nouvelle-Aquitaine,2014/03/23,10.0,7.333333333333333,27.33333333333333,78.66666666666667,9.083333333333334,738.6666666666666
Nouvelle-Aquitaine,2014/03/24,13.333333333333334,9.666666666666666,16.333333333333332,75.66666666666667,9.458333333333334,742.3333333333334
Nouvelle-Aquitaine,2014/03/25,13.333333333333334,10.0,18.33333333333333,80.0,8.958333333333334,745.0
Nouvelle-Aquitaine,2014/03/26,14.0,10.0,18.0,81.0,8.541666666666666,748.0
Nouvelle-Aquitaine,2014/03/27,10.666666666666666,7.0,16.0,78.66666666666667,9.916666666666666,752.0
Nouvelle-Aquitaine,2014/03/28,15.666666666666666,7.666666666666667,15.666666666666666,75.0,9.583333333333334,755.0
Nouvelle-Aquitaine,2014/03/29,17.0,12.333333333333334,24.666666666666668,66.33333333333333,10.0,757.6666666666666
Nouvelle-Aquitaine,2014/03/30,17.333333333333332,13.0,18.33333333333333,76.33333333333333,9.625,761.3333333333334
Nouvelle-Aquitaine,2014/03/31,18.0,13.333333333333334,16.666666666666668,79.33333333333333,9.333333333333334,764.6666666666666
Nouvelle-Aquitaine,2014/04/01,20.666666666666668,14.666666666666666,19.0,73.66666666666667,10.0,767.6666666666666
Nouvelle-Aquitaine,2014/04/02,19.666666666666668,14.333333333333334,25.0,66.33333333333333,9.958333333333334,771.3333333333334
Nouvelle-Aquitaine,2014/04/03,14.0,12.666666666666666,13.0,92.0,7.583333333333333,774.3333333333334
Nouvelle-Aquitaine,2014/04/04,13.666666666666666,11.666666666666666,17.0,86.66666666666667,7.333333333333333,777.0
Nouvelle-Aquitaine,2014/04/05,16.666666666666668,12.0,12.666666666666666,79.66666666666667,8.416666666666666,780.6666666666666
Nouvelle-Aquitaine,2014/04/06,19.0,14.666666666666666,9.0,87.33333333333333,6.666666666666667,783.6666666666666
Nouvelle-Aquitaine,2014/04/07,20.666666666666668,16.666666666666668,21.33333333333333,74.0,8.916666666666666,787.0
Nouvelle-Aquitaine,2014/04/08,14.0,10.666666666666666,14.333333333333334,71.33333333333333,8.583333333333334,790.6666666666666
Nouvelle-Aquitaine,2014/04/09,17.666666666666668,12.666666666666666,14.0,70.66666666666667,8.666666666666666,793.3333333333334
Nouvelle-Aquitaine,2014/04/10,21.0,14.333333333333334,8.0,71.33333333333333,9.333333333333334,796.0
Nouvelle-Aquitaine,2014/04/11,19.666666666666668,14.333333333333334,13.666666666666666,79.66666666666667,9.25,800.0
Nouvelle-Aquitaine,2014/04/12,19.666666666666668,15.333333333333334,12.0,74.33333333333333,7.708333333333333,802.6666666666666
Nouvelle-Aquitaine,2014/04/13,18.0,13.666666666666666,12.666666666666666,67.33333333333333,9.333333333333334,805.3333333333334
Nouvelle-Aquitaine,2014/04/14,19.33333333333333,13.666666666666666,16.0,68.0,9.333333333333334,808.6666666666666
Nouvelle-Aquitaine,2014/04/15,18.0,12.666666666666666,25.0,53.333333333333336,10.0,812.3333333333334
Nouvelle-Aquitaine,2014/04/16,20.0,12.666666666666666,19.666666666666668,49.0,10.0,814.6666666666666
Nouvelle-Aquitaine,2014/04/17,20.0,14.333333333333334,12.666666666666666,56.66666666666666,10.0,817.3333333333334
Nouvelle-Aquitaine,2014/04/18,18.33333333333333,14.333333333333334,15.333333333333334,68.0,10.0,821.0
Nouvelle-Aquitaine,2014/04/19,15.0,11.666666666666666,13.0,52.0,10.0,824.3333333333334
Nouvelle-Aquitaine,2014/04/20,15.0,12.0,12.333333333333334,69.66666666666667,9.666666666666666,826.3333333333334
Nouvelle-Aquitaine,2014/04/21,18.0,12.666666666666666,7.666666666666667,74.0,7.875,830.0
Nouvelle-Aquitaine,2014/04/22,16.0,11.666666666666666,16.666666666666668,76.66666666666667,8.875,833.0
Nouvelle-Aquitaine,2014/04/23,19.0,15.666666666666666,14.0,73.66666666666667,8.666666666666666,835.3333333333334
Nouvelle-Aquitaine,2014/04/24,15.666666666666666,11.333333333333334,13.333333333333334,89.0,6.833333333333333,838.6666666666666
Nouvelle-Aquitaine,2014/04/25,15.0,12.333333333333334,20.33333333333333,79.0,7.625,841.6666666666666
Nouvelle-Aquitaine,2014/04/26,15.0,12.0,26.0,84.0,8.583333333333334,844.0
Nouvelle-Aquitaine,2014/04/27,13.0,11.666666666666666,32.666666666666664,78.66666666666667,9.5,847.0
Nouvelle-Aquitaine,2014/04/28,14.333333333333334,12.0,21.666666666666668,79.0,8.333333333333334,850.3333333333334
Nouvelle-Aquitaine,2014/04/29,14.333333333333334,12.0,22.666666666666668,93.66666666666669,6.166666666666667,853.0
Nouvelle-Aquitaine,2014/04/30,16.333333333333332,13.0,15.0,76.0,7.25,855.6666666666666
Nouvelle-Aquitaine,2014/05/01,13.666666666666666,12.333333333333334,21.666666666666668,87.66666666666667,7.541666666666667,858.0
Nouvelle-Aquitaine,2014/05/02,15.0,11.666666666666666,18.0,83.66666666666667,7.541666666666667,861.3333333333334
Nouvelle-Aquitaine,2014/05/03,14.666666666666666,11.0,19.0,75.66666666666667,8.083333333333334,863.6666666666666
Nouvelle-Aquitaine,2014/05/04,17.333333333333332,12.666666666666666,14.666666666666666,57.66666666666666,9.25,866.6666666666666
Nouvelle-Aquitaine,2014/05/05,22.33333333333333,16.333333333333332,14.333333333333334,60.66666666666666,10.0,869.0
Nouvelle-Aquitaine,2014/05/06,19.0,15.0,18.0,75.33333333333333,10.0,872.0
Nouvelle-Aquitaine,2014/05/07,18.0,15.0,20.666666666666668,74.0,8.25,874.3333333333334
Nouvelle-Aquitaine,2014/05/08,17.666666666666668,12.666666666666666,18.0,79.66666666666667,7.583333333333333,877.3333333333334
Nouvelle-Aquitaine,2014/05/09,16.666666666666668,14.333333333333334,16.333333333333332,90.66666666666669,5.333333333333333,879.6666666666666
Nouvelle-Aquitaine,2014/05/10,17.666666666666668,14.333333333333334,22.33333333333333,91.33333333333331,6.5,882.3333333333334
Nouvelle-Aquitaine,2014/05/11,15.666666666666666,13.666666666666666,28.33333333333333,71.66666666666667,9.208333333333334,884.6666666666666
Nouvelle-Aquitaine,2014/05/12,13.333333333333334,11.333333333333334,18.33333333333333,80.0,8.333333333333334,887.0
Nouvelle-Aquitaine,2014/05/13,15.0,12.333333333333334,23.0,71.0,8.625,889.6666666666666
Nouvelle-Aquitaine,2014/05/14,17.666666666666668,13.333333333333334,13.666666666666666,67.0,7.75,892.0
Nouvelle-Aquitaine,2014/05/15,18.0,14.666666666666666,22.0,51.66666666666666,9.166666666666666,894.6666666666666
Nouvelle-Aquitaine,2014/05/16,19.0,14.333333333333334,24.0,55.333333333333336,10.0,896.6666666666666
Nouvelle-Aquitaine,2014/05/17,21.0,17.333333333333332,18.666666666666668,58.0,9.166666666666666,899.0
Nouvelle-Aquitaine,2014/05/18,23.33333333333333,19.0,7.666666666666667,64.0,10.0,901.3333333333334
Nouvelle-Aquitaine,2014/05/19,23.0,19.0,21.666666666666668,59.0,9.666666666666666,903.3333333333334
Nouvelle-Aquitaine,2014/05/20,17.0,15.0,15.0,86.33333333333333,8.5,905.3333333333334
Nouvelle-Aquitaine,2014/05/21,19.666666666666668,14.333333333333334,19.33333333333333,93.66666666666669,7.666666666666667,907.3333333333334
Nouvelle-Aquitaine,2014/05/22,18.0,15.0,31.33333333333333,75.33333333333333,8.666666666666666,909.3333333333334
Nouvelle-Aquitaine,2014/05/23,15.0,11.0,24.33333333333333,89.66666666666667,8.666666666666666,912.0
Nouvelle-Aquitaine,2014/05/24,16.333333333333332,14.0,25.33333333333333,71.0,9.541666666666666,913.6666666666666
Nouvelle-Aquitaine,2014/05/25,18.0,14.0,10.333333333333334,86.0,8.666666666666666,915.6666666666666
Nouvelle-Aquitaine,2014/05/26,14.666666666666666,12.333333333333334,19.0,84.0,7.375,917.6666666666666
Nouvelle-Aquitaine,2014/05/27,17.0,14.333333333333334,15.666666666666666,74.66666666666667,7.583333333333333,919.0
Nouvelle-Aquitaine,2014/05/28,17.0,15.0,16.666666666666668,77.0,8.75,921.0
Nouvelle-Aquitaine,2014/05/29,17.333333333333332,14.0,14.666666666666666,74.33333333333333,7.541666666666667,922.3333333333334
Nouvelle-Aquitaine,2014/05/30,18.0,13.333333333333334,16.333333333333332,76.66666666666667,7.916666666666667,924.3333333333334
Nouvelle-Aquitaine,2014/05/31,20.666666666666668,18.0,16.0,71.0,7.083333333333333,925.3333333333334
