region,day,TempMax_Deg,Wind_kmh,Wet_percent,Visibility_km,Dayduration_Min
Centre-Val de Loire,2011/05/05,20.0,12.0,53.0,10.0,881.0
Centre-Val de Loire,2011/05/06,24.0,14.0,64.0,10.0,883.0
Centre-Val de Loire,2011/05/07,24.0,17.0,55.0,9.625,887.0
Centre-Val de Loire,2011/05/08,22.0,14.0,64.0,9.0,889.0
Centre-Val de Loire,2011/05/09,22.0,4.0,60.0,10.0,893.0
Centre-Val de Loire,2011/05/10,22.0,11.0,79.0,8.375,895.0
Centre-Val de Loire,2011/05/11,20.0,12.0,75.0,6.75,898.0
Centre-Val de Loire,2011/05/12,17.0,15.0,73.0,10.0,900.0
Centre-Val de Loire,2011/05/13,19.0,4.0,70.0,8.0,904.0
Centre-Val de Loire,2011/05/14,16.0,18.0,80.0,9.375,906.0
Centre-Val de Loire,2011/05/15,15.0,17.0,73.0,6.75,908.0
Centre-Val de Loire,2011/05/16,15.0,11.0,78.0,7.0,912.0
Centre-Val de Loire,2011/05/17,20.0,10.0,78.0,6.75,914.0
Centre-Val de Loire,2011/05/18,23.0,5.0,80.0,6.5,916.0
Centre-Val de Loire,2011/05/19,22.0,9.0,83.0,6.125,918.0
Centre-Val de Loire,2011/05/20,21.0,12.0,91.0,6.125,921.0
Centre-Val de Loire,2011/05/21,22.0,7.0,79.0,6.25,923.0
Centre-Val de Loire,2011/05/22,19.0,18.0,79.0,8.75,925.0
Centre-Val de Loire,2011/05/23,22.0,10.0,72.0,7.0,928.0
Centre-Val de Loire,2011/05/24,17.0,13.0,71.0,7.5,930.0
Centre-Val de Loire,2011/05/25,20.0,10.0,70.0,7.75,933.0
Centre-Val de Loire,2011/05/26,16.0,24.0,70.0,8.875,934.0
Centre-Val de Loire,2011/05/27,16.0,15.0,82.0,6.75,936.0
Centre-Val de Loire,2011/05/28,18.0,12.0,74.0,8.0,938.0
Centre-Val de Loire,2011/05/29,19.0,14.0,80.0,8.125,940.0
Centre-Val de Loire,2011/05/30,19.0,14.0,80.0,7.125,942.0
Centre-Val de Loire,2011/05/31,15.0,19.0,69.0,7.625,944.0
Centre-Val de Loire,2011/06/01,17.0,20.0,63.0,7.5,945.0
Centre-Val de Loire,2011/06/02,21.0,23.0,70.0,10.0,947.0
Centre-Val de Loire,2011/06/03,23.0,19.0,71.0,9.0,948.0
Centre-Val de Loire,2011/06/04,25.0,11.0,84.0,5.375,950.0
Centre-Val de Loire,2011/06/05,23.0,13.0,87.0,7.5,951.0
Centre-Val de Loire,2011/06/06,20.0,13.0,92.0,6.125,952.0
Centre-Val de Loire,2011/06/07,18.0,16.0,94.0,7.125,953.0
Centre-Val de Loire,2011/06/08,16.0,15.0,81.0,6.5,955.0
Centre-Val de Loire,2011/06/09,16.0,11.0,75.0,5.75,955.0
Centre-Val de Loire,2011/06/10,16.0,15.0,72.0,5.75,957.0
Centre-Val de Loire,2011/06/11,15.0,16.0,80.0,6.5,958.0
Centre-Val de Loire,2011/06/12,17.0,13.0,69.0,6.875,958.0
Centre-Val de Loire,2011/06/13,21.0,15.0,84.0,5.0,959.0
Centre-Val de Loire,2011/06/14,21.0,12.0,89.0,5.25,960.0
Centre-Val de Loire,2011/06/15,21.0,14.0,79.0,5.25,960.0
Centre-Val de Loire,2011/06/16,18.0,25.0,83.0,6.25,960.0
Centre-Val de Loire,2011/06/17,19.0,13.0,92.0,6.25,961.0
Centre-Val de Loire,2011/06/18,17.0,26.0,80.0,10.0,961.0
Centre-Val de Loire,2011/06/19,17.0,19.0,80.0,7.625,962.0
Centre-Val de Loire,2011/06/20,21.0,18.0,97.0,6.625,962.0
Centre-Val de Loire,2011/06/21,22.0,15.0,85.0,5.875,962.0
Centre-Val de Loire,2011/06/22,19.0,23.0,97.0,6.125,962.0
Centre-Val de Loire,2011/06/23,18.0,18.0,84.0,8.625,961.0
Centre-Val de Loire,2011/06/24,18.0,12.0,70.0,6.0,962.0
Centre-Val de Loire,2011/06/25,23.0,11.0,71.0,8.375,962.0
Centre-Val de Loire,2011/06/26,27.0,15.0,80.0,6.5,961.0
Centre-Val de Loire,2011/06/27,24.0,13.0,71.0,8.375,961.0
Centre-Val de Loire,2011/06/28,30.0,18.0,83.0,9.25,960.0
Centre-Val de Loire,2011/06/29,20.0,15.0,88.0,8.75,959.0
Centre-Val de Loire,2011/06/30,20.0,8.0,67.0,7.75,959.0
Centre-Val de Loire,2011/07/01,20.0,10.0,69.0,8.75,958.0
Centre-Val de Loire,2011/07/02,20.0,14.0,69.0,7.5,957.0
Centre-Val de Loire,2011/07/03,21.0,16.0,70.0,8.0,956.0
Centre-Val de Loire,2011/07/04,24.0,8.0,75.0,7.75,955.0
Centre-Val de Loire,2011/07/05,26.0,17.0,69.0,10.0,954.0
Centre-Val de Loire,2011/07/06,20.0,19.0,81.0,7.125,953.0
Centre-Val de Loire,2011/07/07,20.0,20.0,71.0,6.375,952.0
Centre-Val de Loire,2011/07/08,19.0,20.0,79.0,8.0,950.0
Centre-Val de Loire,2011/07/09,20.0,18.0,76.0,9.0,949.0
Centre-Val de Loire,2011/07/10,22.0,14.0,85.0,8.25,947.0
Centre-Val de Loire,2011/07/11,25.0,12.0,77.0,6.5,945.0
Centre-Val de Loire,2011/07/12,24.0,10.0,86.0,9.875,944.0
Centre-Val de Loire,2011/07/13,19.0,21.0,86.0,6.5,942.0
Centre-Val de Loire,2011/07/14,19.0,16.0,64.0,7.5,940.0
Centre-Val de Loire,2011/07/15,23.0,10.0,70.0,8.875,938.0
Centre-Val de Loire,2011/07/16,17.0,22.0,91.0,5.875,937.0
Centre-Val de Loire,2011/07/17,18.0,25.0,79.0,10.0,935.0
Centre-Val de Loire,2011/07/18,17.0,20.0,82.0,7.625,933.0
Centre-Val de Loire,2011/07/19,16.0,22.0,94.0,7.875,931.0
Centre-Val de Loire,2011/07/20,17.0,15.0,90.0,6.375,929.0
Centre-Val de Loire,2011/07/21,19.0,14.0,96.0,7.625,927.0
Centre-Val de Loire,2011/07/22,20.0,11.0,85.0,7.375,925.0
Centre-Val de Loire,2011/07/23,18.0,19.0,81.0,7.125,923.0
Centre-Val de Loire,2011/07/24,18.0,16.0,74.0,8.0,919.0
Centre-Val de Loire,2011/07/25,22.0,9.0,93.0,6.25,917.0
Centre-Val de Loire,2011/07/26,23.0,9.0,72.0,10.0,915.0
Centre-Val de Loire,2011/07/27,21.0,12.0,80.0,6.5,913.0
Centre-Val de Loire,2011/07/28,21.0,10.0,80.0,6.125,911.0
Centre-Val de Loire,2011/07/29,22.0,8.0,81.0,6.25,907.0
Centre-Val de Loire,2011/07/30,21.0,12.0,74.0,6.5,905.0
Centre-Val de Loire,2011/07/31,24.0,5.0,73.0,8.0,903.0
Centre-Val de Loire,2011/08/01,24.0,10.0,70.0,10.0,900.0
Centre-Val de Loire,2011/08/02,26.0,8.0,75.0,10.0,897.0
Centre-Val de Loire,2011/08/03,24.0,14.0,85.0,7.125,894.0
Centre-Val de Loire,2011/08/04,23.0,19.0,80.0,6.0,892.0
Centre-Val de Loire,2011/08/05,24.0,15.0,90.0,7.375,888.0
Centre-Val de Loire,2011/08/06,21.0,14.0,88.0,6.875,886.0
Centre-Val de Loire,2011/08/07,19.0,18.0,89.0,5.625,883.0
Centre-Val de Loire,2011/08/08,19.0,25.0,78.0,9.25,880.0
Centre-Val de Loire,2011/08/09,19.0,18.0,85.0,5.875,877.0
Centre-Val de Loire,2011/08/10,21.0,8.0,67.0,8.0,874.0
Centre-Val de Loire,2011/08/11,23.0,14.0,67.0,10.0,871.0
Centre-Val de Loire,2011/08/12,22.0,15.0,88.0,6.375,868.0
Centre-Val de Loire,2011/08/13,21.0,13.0,84.0,5.875,865.0
Centre-Val de Loire,2011/08/14,21.0,14.0,94.0,6.0,862.0
Centre-Val de Loire,2011/08/15,22.0,7.0,74.0,7.75,859.0
Centre-Val de Loire,2011/08/16,24.0,10.0,69.0,10.0,856.0
Centre-Val de Loire,2011/08/17,26.0,10.0,75.0,10.0,853.0
Centre-Val de Loire,2011/08/18,23.0,17.0,92.0,6.625,850.0
Centre-Val de Loire,2011/08/19,25.0,9.0,78.0,7.75,847.0
Centre-Val de Loire,2011/08/20,29.0,8.0,77.0,7.0,843.0
Centre-Val de Loire,2011/08/21,30.0,13.0,79.0,9.0,840.0
Centre-Val de Loire,2011/08/22,27.0,15.0,79.0,8.625,838.0
Centre-Val de Loire,2011/08/23,24.0,17.0,82.0,6.75,834.0
Centre-Val de Loire,2011/08/24,21.0,14.0,74.0,7.75,831.0
Centre-Val de Loire,2011/08/25,23.0,13.0,70.0,8.0,828.0
Centre-Val de Loire,2011/08/26,18.0,21.0,87.0,8.375,824.0
Centre-Val de Loire,2011/08/27,18.0,19.0,82.0,8.625,821.0
Centre-Val de Loire,2011/08/28,18.0,12.0,78.0,6.125,818.0
Centre-Val de Loire,2011/08/29,19.0,8.0,72.0,7.0,814.0
Centre-Val de Loire,2011/08/30,19.0,8.0,73.0,10.0,811.0
Centre-Val de Loire,2011/08/31,21.0,16.0,71.0,9.875,808.0
Centre-Val de Loire,2011/09/01,25.0,8.0,82.0,6.625,804.0
Centre-Val de Loire,2011/09/02,27.0,8.0,81.0,7.625,801.0
Centre-Val de Loire,2011/09/03,27.0,15.0,72.0,10.0,798.0
Centre-Val de Loire,2011/09/04,21.0,18.0,83.0,7.125,794.0
Centre-Val de Loire,2011/09/05,19.0,21.0,69.0,8.875,791.0
Centre-Val de Loire,2011/09/06,18.0,25.0,78.0,8.0,788.0
Centre-Val de Loire,2011/09/07,19.0,19.0,76.0,8.0,784.0
Centre-Val de Loire,2011/09/08,19.0,17.0,90.0,8.71249231596742,781.0
Centre-Val de Loire,2011/09/09,22.0,9.0,89.0,5.25,778.0
Centre-Val de Loire,2011/09/10,27.0,19.0,73.0,7.5,774.0
Centre-Val de Loire,2011/09/11,18.0,22.0,88.0,7.0,771.0
Centre-Val de Loire,2011/09/12,20.0,25.0,89.0,8.75,768.0
Centre-Val de Loire,2011/09/13,18.0,12.0,91.0,4.625,764.0
Centre-Val de Loire,2011/09/14,18.0,6.0,71.0,8.0,761.0
Centre-Val de Loire,2011/09/15,20.0,12.0,69.0,10.0,757.0
Centre-Val de Loire,2011/09/16,25.0,19.0,82.0,8.0,754.0
Centre-Val de Loire,2011/09/17,18.0,19.0,80.0,6.375,751.0
Centre-Val de Loire,2011/09/18,16.0,21.0,80.0,8.375,746.0
Centre-Val de Loire,2011/09/19,18.0,18.0,75.0,10.0,743.0
Centre-Val de Loire,2011/09/20,19.0,7.0,82.0,6.5,740.0
Centre-Val de Loire,2011/09/21,20.0,9.0,73.0,9.0,736.0
Centre-Val de Loire,2011/09/22,19.0,7.0,75.0,6.75,733.0
Centre-Val de Loire,2011/09/23,19.0,9.0,78.0,7.75,729.0
Centre-Val de Loire,2011/09/24,22.0,7.0,77.0,9.0,726.0
Centre-Val de Loire,2011/09/25,23.0,9.0,79.0,10.0,723.0
Centre-Val de Loire,2011/09/26,24.0,8.0,75.0,10.0,719.0
Centre-Val de Loire,2011/09/27,25.0,8.0,75.0,10.0,716.0
Centre-Val de Loire,2011/09/28,26.0,10.0,75.0,9.0,712.0
Centre-Val de Loire,2011/09/29,26.0,8.0,78.0,8.0,709.0
Centre-Val de Loire,2011/09/30,26.0,7.0,70.0,10.0,705.0
Centre-Val de Loire,2011/10/01,26.0,9.0,67.0,10.0,701.0
Centre-Val de Loire,2011/10/02,25.0,3.0,60.0,10.0,698.0
Centre-Val de Loire,2011/10/03,25.0,9.0,57.0,10.0,694.0
Centre-Val de Loire,2011/10/04,20.0,14.0,84.0,8.0,691.0
Centre-Val de Loire,2011/10/05,19.0,14.0,88.0,6.5,688.0
Centre-Val de Loire,2011/10/06,17.0,23.0,88.0,8.875,684.0
Centre-Val de Loire,2011/10/07,14.0,19.0,74.0,9.875,681.0
Centre-Val de Loire,2011/10/08,13.0,20.0,77.0,4.5,677.0
Centre-Val de Loire,2011/10/09,17.0,15.0,92.0,6.5,674.0
Centre-Val de Loire,2011/10/10,17.0,16.0,88.0,8.0,670.0
Centre-Val de Loire,2011/10/11,18.0,14.0,84.0,6.25,667.0
Centre-Val de Loire,2011/10/12,17.0,13.0,77.0,10.0,663.0
Centre-Val de Loire,2011/10/13,20.0,10.0,85.0,7.875,661.0
Centre-Val de Loire,2011/10/14,15.0,16.0,75.0,6.5,658.0
Centre-Val de Loire,2011/10/15,15.0,11.0,70.0,10.0,654.0
Centre-Val de Loire,2011/10/16,17.0,7.0,80.0,9.0,651.0
Centre-Val de Loire,2011/10/17,17.0,8.0,75.0,9.0,647.0
Centre-Val de Loire,2011/10/18,15.0,24.0,83.0,8.625,644.0
Centre-Val de Loire,2011/10/19,12.0,16.0,88.0,8.625,640.0
Centre-Val de Loire,2011/10/20,11.0,11.0,80.0,9.0,638.0
Centre-Val de Loire,2011/10/21,10.0,14.0,66.0,10.0,634.0
Centre-Val de Loire,2011/10/22,12.0,14.0,69.0,10.0,631.0
Centre-Val de Loire,2011/10/23,15.0,20.0,72.0,9.0,627.0
Centre-Val de Loire,2011/10/24,18.0,22.0,76.0,9.625,625.0
Centre-Val de Loire,2011/10/25,15.0,20.0,84.0,8.0,621.0
Centre-Val de Loire,2011/10/26,14.0,17.0,77.0,10.0,618.0
Centre-Val de Loire,2011/10/27,16.0,18.0,80.0,9.0,614.0
Centre-Val de Loire,2011/10/28,17.0,7.0,86.0,6.875,611.0
Centre-Val de Loire,2011/10/29,16.0,12.0,91.0,5.875,608.0
Centre-Val de Loire,2011/10/30,15.0,9.0,84.0,7.5,604.0
Centre-Val de Loire,2011/10/31,16.0,11.0,81.0,10.0,602.0
Centre-Val de Loire,2011/11/01,15.0,17.0,88.0,8.875,598.0
Centre-Val de Loire,2011/11/02,17.0,18.0,83.0,6.625,596.0
Centre-Val de Loire,2011/11/03,18.0,21.0,90.0,8.875,592.0
Centre-Val de Loire,2011/11/04,16.0,18.0,77.0,9.0,590.0
Centre-Val de Loire,2011/11/05,16.0,11.0,92.0,5.5,586.0
Centre-Val de Loire,2011/11/06,14.0,28.0,89.0,8.75,584.0
Centre-Val de Loire,2011/11/07,11.0,13.0,82.0,10.0,580.0
Centre-Val de Loire,2011/11/08,11.0,9.0,87.0,9.0,578.0
Centre-Val de Loire,2011/11/09,14.0,10.0,89.0,7.0,574.0
Centre-Val de Loire,2011/11/10,13.0,12.0,78.0,9.0,572.0
Centre-Val de Loire,2011/11/11,13.0,17.0,86.0,8.0,569.0
Centre-Val de Loire,2011/11/12,15.0,13.0,82.0,8.0,566.0
Centre-Val de Loire,2011/11/13,14.0,14.0,79.0,9.0,563.0
Centre-Val de Loire,2011/11/14,11.0,12.0,73.0,8.0,561.0
Centre-Val de Loire,2011/11/15,10.0,13.0,67.0,10.0,558.0
Centre-Val de Loire,2011/11/16,10.0,9.0,76.0,10.0,556.0
Centre-Val de Loire,2011/11/17,12.0,13.0,96.0,8.0,552.0
Centre-Val de Loire,2011/11/18,12.0,11.0,89.0,8.0,550.0
Centre-Val de Loire,2011/11/19,12.0,14.0,82.0,8.0,547.0
Centre-Val de Loire,2011/11/20,13.0,8.0,88.0,7.0,545.0
Centre-Val de Loire,2011/11/21,13.0,9.0,91.0,8.0,543.0
Centre-Val de Loire,2011/11/22,13.0,6.0,85.0,10.0,540.0
Centre-Val de Loire,2011/11/23,11.0,9.0,89.0,7.0,539.0
Centre-Val de Loire,2011/11/24,9.0,9.0,95.0,4.75,536.0
Centre-Val de Loire,2011/11/25,9.0,13.0,81.0,9.0,534.0
Centre-Val de Loire,2011/11/26,8.0,9.0,89.0,7.0,532.0
Centre-Val de Loire,2011/11/27,11.0,15.0,96.0,5.5,530.0
Centre-Val de Loire,2011/11/28,9.0,8.0,93.0,6.75,528.0
Centre-Val de Loire,2011/11/29,9.0,20.0,78.0,9.0,526.0
Centre-Val de Loire,2011/11/30,10.0,10.0,89.0,6.0,524.0
Centre-Val de Loire,2011/12/01,12.0,24.0,89.0,10.0,522.0
Centre-Val de Loire,2011/12/02,10.0,12.0,92.0,9.875,521.0
Centre-Val de Loire,2011/12/03,10.0,33.0,97.0,8.5,519.0
Centre-Val de Loire,2011/12/04,12.0,25.0,96.0,7.625,517.0
Centre-Val de Loire,2011/12/05,9.0,23.0,85.0,10.0,515.0
Centre-Val de Loire,2011/12/06,8.0,22.0,92.0,8.875,514.0
Centre-Val de Loire,2011/12/07,11.0,33.0,91.0,8.0,513.0
Centre-Val de Loire,2011/12/08,10.0,25.0,94.0,8.0,512.0
Centre-Val de Loire,2011/12/09,10.0,24.0,95.0,9.375,511.0
Centre-Val de Loire,2011/12/10,8.0,9.0,86.0,9.875,510.0
Centre-Val de Loire,2011/12/11,9.0,15.0,90.0,9.0,509.0
Centre-Val de Loire,2011/12/12,9.0,23.0,89.0,9.5,508.0
Centre-Val de Loire,2011/12/13,10.0,15.990932341315974,92.0,9.25,507.0
Centre-Val de Loire,2011/12/14,8.0,31.0,81.0,8.75,506.0
Centre-Val de Loire,2011/12/15,8.0,30.0,82.0,9.0,505.0
Centre-Val de Loire,2011/12/16,12.0,36.0,92.0,9.0,505.0
Centre-Val de Loire,2011/12/17,6.0,17.0,94.0,9.875,504.0
Centre-Val de Loire,2011/12/18,5.0,16.0,90.0,10.0,504.0
Centre-Val de Loire,2011/12/19,3.0,17.0,87.0,9.25,504.0
Centre-Val de Loire,2011/12/20,9.0,20.0,96.0,10.0,503.0
Centre-Val de Loire,2011/12/21,11.0,19.0,98.0,7.75,503.0
Centre-Val de Loire,2011/12/22,10.0,14.0,93.0,10.0,503.0
Centre-Val de Loire,2011/12/23,9.0,17.0,95.0,6.875,503.0
Centre-Val de Loire,2011/12/24,7.0,16.0,88.0,10.0,503.0
Centre-Val de Loire,2011/12/25,7.0,14.0,94.0,5.75,504.0
Centre-Val de Loire,2011/12/26,9.0,8.0,96.0,6.0,504.0
Centre-Val de Loire,2011/12/27,4.0,9.0,82.0,10.0,505.0
Centre-Val de Loire,2011/12/28,5.0,17.0,96.0,8.75,505.0
Centre-Val de Loire,2011/12/29,6.0,22.0,94.0,9.375,506.0
Centre-Val de Loire,2011/12/30,7.0,22.0,100.0,7.125,506.0
Centre-Val de Loire,2011/12/31,12.0,22.0,97.0,8.875,507.0
Corse,2011/01/01,11.0,7.0,86.0,10.0,551.0
Corse,2011/01/02,9.0,9.0,85.0,9.375,552.0
Corse,2011/01/03,9.0,10.0,83.0,9.375,553.0
Corse,2011/01/04,7.0,7.0,74.0,8.75,554.0
Corse,2011/01/05,8.0,6.0,78.0,9.375,555.0
Corse,2011/01/06,10.0,21.0,92.0,9.0,556.0
Corse,2011/01/07,13.0,11.0,85.0,10.0,557.0
Corse,2011/01/08,13.0,14.0,83.0,9.0,558.0
Corse,2011/01/09,13.0,11.0,75.0,9.0,559.0
Corse,2011/01/10,11.0,13.0,91.0,8.875,561.0
Corse,2011/01/11,9.0,13.0,86.0,9.5,562.0
Corse,2011/01/12,11.0,12.0,84.0,10.0,563.0
Corse,2011/01/13,12.0,12.0,83.0,10.0,564.0
Corse,2011/01/14,12.0,10.0,91.0,9.0,567.0
Corse,2011/01/15,13.0,12.0,85.0,8.0,568.0
Corse,2011/01/16,12.0,12.0,84.0,10.0,570.0
Corse,2011/01/17,11.0,9.0,80.0,10.0,571.0
Corse,2011/01/18,10.0,8.0,86.0,10.0,573.0
Corse,2011/01/19,10.0,12.0,86.0,10.0,574.0
Corse,2011/01/20,8.0,13.0,85.0,9.875,577.0
Corse,2011/01/21,5.0,19.0,86.0,9.0,578.0
Corse,2011/01/22,4.0,24.0,84.0,6.375,580.0
Corse,2011/01/23,5.0,10.0,82.0,9.25,582.0
Corse,2011/01/24,7.0,9.0,69.0,10.0,585.0
Corse,2011/01/25,7.0,11.0,71.0,10.0,586.0
Corse,2011/01/26,6.0,12.0,82.0,10.0,588.0
Corse,2011/01/27,9.0,16.0,81.0,10.0,590.0
Corse,2011/01/28,7.0,18.0,84.0,9.75,593.0
Corse,2011/01/29,9.0,24.0,91.0,8.25,595.0
Corse,2011/01/30,9.0,9.0,82.0,9.625,597.0
Corse,2011/01/31,9.0,8.0,83.0,9.625,599.0
Corse,2011/02/01,9.0,19.0,78.0,9.0,602.0
Corse,2011/02/02,11.0,16.0,71.0,10.0,604.0
Corse,2011/02/03,11.0,18.0,55.0,10.0,606.0
Corse,2011/02/04,13.0,9.0,61.0,10.0,609.0
Corse,2011/02/05,13.0,8.0,71.0,10.0,611.0
Corse,2011/02/06,12.0,9.0,77.0,10.0,613.0
Corse,2011/02/07,13.0,6.0,76.0,10.0,615.0
Corse,2011/02/08,12.0,9.0,71.0,10.0,618.0
Corse,2011/02/09,11.0,13.0,77.0,10.0,620.0
Corse,2011/02/10,11.0,13.0,78.0,10.0,623.0
Corse,2011/02/11,10.0,12.0,77.0,10.0,626.0
Corse,2011/02/12,11.0,12.0,69.0,10.0,628.0
Corse,2011/02/13,9.0,13.0,89.0,8.0,631.0
Corse,2011/02/14,10.0,10.0,86.0,9.875,633.0
Corse,2011/02/15,10.0,18.0,88.0,9.375,636.0
Corse,2011/02/16,9.0,32.0,90.0,8.75,639.0
Corse,2011/02/17,10.0,21.0,87.0,9.375,641.0
Corse,2011/02/18,10.0,15.0,89.0,9.5,643.0
Corse,2011/02/19,12.0,13.0,73.0,10.0,646.0
Corse,2011/02/20,9.0,15.0,90.0,9.625,649.0
Corse,2011/02/21,10.0,10.0,79.0,10.0,652.0
Corse,2011/02/22,8.0,7.0,89.0,8.625,654.0
Corse,2011/02/23,9.0,19.0,71.0,10.0,657.0
Corse,2011/02/24,9.0,8.0,80.07957407831464,10.0,660.0
Corse,2011/02/25,10.0,10.0,55.0,10.0,663.0
Corse,2011/02/26,10.0,11.0,53.0,10.0,665.0
Corse,2011/02/27,10.0,11.0,70.0,9.375,668.0
Corse,2011/02/28,7.0,7.0,83.0,8.75,671.0
Corse,2011/03/01,6.0,21.0,91.0,8.5,674.0
Corse,2011/03/02,9.0,27.0,84.0,9.375,677.0
Corse,2011/03/03,12.0,19.0,72.0,9.5,679.0
Corse,2011/03/04,10.0,18.0,78.0,9.625,682.0
Corse,2011/03/05,9.0,22.0,79.0,9.5,685.0
Corse,2011/03/06,9.0,19.0,72.0,9.75,687.0
Corse,2011/03/07,11.0,11.0,79.0,10.0,691.0
Corse,2011/03/08,9.0,16.0,50.0,10.0,694.0
Corse,2011/03/09,8.0,8.0,73.0,10.0,696.0
Corse,2011/03/10,10.0,8.0,72.0,10.0,699.0
Corse,2011/03/11,11.0,10.0,64.0,10.0,702.0
Corse,2011/03/12,11.0,26.0,81.0,9.625,704.0
Corse,2011/03/13,11.0,22.0,96.0,9.125,708.0
Corse,2011/03/14,14.0,15.0,82.0,8.875,711.0
Corse,2011/03/15,15.0,31.0,89.0,9.0,713.0
Corse,2011/03/16,12.0,17.0,92.0,8.75,716.0
Corse,2011/03/17,11.0,18.0,91.0,8.375,719.0
Corse,2011/03/18,14.0,12.0,85.0,8.375,722.0
Corse,2011/03/19,14.0,7.0,85.0,9.625,724.0
Corse,2011/03/20,12.0,25.0,78.0,9.25,728.0
Corse,2011/03/21,12.0,17.0,80.07957407831464,10.0,731.0
Corse,2011/03/22,13.0,10.0,56.0,10.0,733.0
Corse,2011/03/23,14.0,9.0,55.0,10.0,736.0
Corse,2011/03/24,16.0,6.0,57.0,10.0,739.0
Corse,2011/03/25,14.0,10.0,68.0,10.0,742.0
Corse,2011/03/26,14.0,12.0,69.0,10.0,744.0
Corse,2011/03/27,13.0,14.0,75.0,9.875,747.0
Corse,2011/03/28,13.0,21.0,81.0,9.5,751.0
Corse,2011/03/29,13.0,13.0,87.0,9.875,753.0
Corse,2011/03/30,12.0,9.0,84.0,8.25,756.0
Corse,2011/03/31,14.0,10.0,75.0,10.0,759.0
Corse,2011/04/01,17.0,8.0,64.0,10.0,761.0
Corse,2011/04/02,17.0,10.0,60.0,10.0,764.0
Corse,2011/04/03,18.0,8.0,64.0,10.0,767.0
Corse,2011/04/04,17.0,18.0,74.0,10.0,769.0
Corse,2011/04/05,18.0,7.0,70.0,10.0,772.0
Corse,2011/04/06,18.0,9.0,53.0,10.0,776.0
Corse,2011/04/07,19.0,12.0,53.0,10.0,778.0
Corse,2011/04/08,18.0,15.0,71.0,9.0,781.0
Corse,2011/04/09,19.0,10.0,67.0,10.0,784.0
Corse,2011/04/10,19.0,7.0,66.0,10.0,786.0
Corse,2011/04/11,19.0,11.0,61.0,10.0,789.0
Corse,2011/04/12,17.0,21.0,78.0,10.0,791.0
Corse,2011/04/13,17.0,9.0,65.0,10.0,794.0
Corse,2011/04/14,12.0,17.0,82.0,9.375,798.0
Corse,2011/04/15,12.0,14.0,84.0,8.5,800.0
Corse,2011/04/16,15.0,13.0,56.0,9.75,803.0
Corse,2011/04/17,15.0,8.0,47.0,10.0,805.0
Corse,2011/04/18,16.0,10.0,58.0,10.0,808.0
Corse,2011/04/19,18.0,6.0,57.0,10.0,810.0
Corse,2011/04/20,17.0,8.0,54.0,10.0,813.0
Corse,2011/04/21,17.0,17.0,63.0,10.0,815.0
Corse,2011/04/22,12.0,26.0,89.0,9.125,818.0
Corse,2011/04/23,13.0,12.0,95.0,7.5,821.0
Corse,2011/04/24,16.0,8.0,88.0,9.375,824.0
Corse,2011/04/25,14.0,14.0,89.0,9.625,826.0
Corse,2011/04/26,17.0,9.0,79.0,9.75,829.0
Corse,2011/04/27,17.0,7.0,80.0,9.625,831.0
Corse,2011/04/28,16.0,10.0,79.0,9.625,834.0
Corse,2011/04/29,16.0,10.0,73.0,9.75,836.0
Corse,2011/04/30,13.0,20.0,89.0,9.875,839.0
Corse,2011/05/01,16.0,10.0,73.0,10.0,841.0
Corse,2011/05/02,15.0,21.0,87.0,9.0,844.0
Corse,2011/05/03,15.0,11.0,90.0,9.625,847.0
Corse,2011/05/04,17.0,13.0,84.0,7.625,849.0
Corse,2011/05/05,18.0,12.0,77.0,9.875,851.0
Corse,2011/05/06,19.0,12.0,54.0,10.0,853.0
Corse,2011/05/07,20.0,8.0,59.0,10.0,856.0
Corse,2011/05/08,18.0,11.0,76.0,10.0,858.0
Corse,2011/05/09,19.0,10.0,54.0,10.0,860.0
Corse,2011/05/10,19.0,8.0,50.0,10.0,862.0
Corse,2011/05/11,19.0,13.0,60.0,10.0,864.0
Corse,2011/05/12,20.0,13.0,58.0,10.0,866.0
Corse,2011/05/13,20.0,12.0,53.0,10.0,869.0
Corse,2011/05/14,20.0,9.0,60.0,10.0,871.0
Corse,2011/05/15,17.0,22.0,81.0,9.875,873.0
Corse,2011/05/16,18.0,9.0,59.0,10.0,875.0
Corse,2011/05/17,19.0,13.0,51.0,10.0,877.0
Corse,2011/05/18,19.0,9.0,64.0,10.0,879.0
Corse,2011/05/19,20.0,9.0,59.0,10.0,880.0
Corse,2011/05/20,20.0,12.0,60.0,10.0,882.0
Corse,2011/05/21,21.0,10.0,59.0,9.875,884.0
Corse,2011/05/22,21.0,8.0,73.0,9.75,886.0
Corse,2011/05/23,23.0,9.0,56.0,9.875,888.0
Corse,2011/05/24,23.0,12.0,64.0,9.75,890.0
Corse,2011/05/25,24.0,9.0,58.0,10.0,891.0
Corse,2011/05/26,22.0,10.0,79.0,9.5,893.0
Corse,2011/05/27,22.0,16.0,75.0,10.0,895.0
Corse,2011/05/28,18.0,21.0,62.0,10.0,896.0
Corse,2011/05/29,19.0,13.0,65.0,9.75,897.0
Corse,2011/05/30,19.0,14.0,69.0,9.875,899.0
Corse,2011/05/31,21.0,8.0,66.0,9.875,900.0
Corse,2011/06/01,16.0,24.0,58.0,10.0,902.0
Corse,2011/06/02,18.0,9.0,69.0,10.0,902.0
Corse,2011/06/03,20.0,7.0,76.0,9.75,903.0
